insert into atividade_extracurricular values (701, 'Vitor', '2000-04-15', '2014-09-01', 2957);
insert into atividade_extracurricular values (6302, 'Vitor', '2000-08-10', '2007-07-06', 404);
insert into atividade_extracurricular values (6303, 'Noah', '2006-06-02', '2008-06-27', 262);
insert into atividade_extracurricular values (6304, 'Matteo', '2002-11-20', '2008-02-08', 7456);
insert into atividade_extracurricular values (6305, 'João', '2008-07-29', '2020-11-10', 6965);
insert into atividade_extracurricular values (6306, 'Raul', '2008-04-10', '2017-11-06', 7213);
insert into atividade_extracurricular values (6307, 'Luiz', '2012-01-06', '2014-01-28', 5782);
insert into atividade_extracurricular values (6308, 'Davi', '2000-06-07', '2011-10-07', 1974);
insert into atividade_extracurricular values (6309, 'Lorenzo', '2010-05-21', '2019-03-26', 7610);
insert into atividade_extracurricular values (6310, 'Anthony', '2002-01-17', '2008-11-22', 3764);
insert into atividade_extracurricular values (6311, 'Isaac', '2004-01-23', '2016-07-21', 5755);
insert into atividade_extracurricular values (6312, 'Vitor', '2003-09-23', '2015-10-31', 1428);
insert into atividade_extracurricular values (6313, 'Luiz', '2002-04-07', '2014-09-20', 8608);
insert into atividade_extracurricular values (6314, 'Luan', '2006-10-09', '2020-02-10', 4215);
insert into atividade_extracurricular values (6315, 'Vitor', '2003-01-07', '2010-09-25', 4630);
insert into atividade_extracurricular values (6316, 'Enrico', '2009-10-13', '2020-05-11', 5671);
insert into atividade_extracurricular values (6317, 'João', '2010-07-23', '2014-11-24', 7886);
insert into atividade_extracurricular values (6318, 'Matheus', '2007-07-31', '2011-06-23', 1263);
insert into atividade_extracurricular values (6319, 'Thomas', '2003-11-26', '2013-11-27', 8498);
insert into atividade_extracurricular values (6320, 'Matheus', '2001-06-11', '2007-12-11', 2850);
insert into atividade_extracurricular values (6321, 'Gustavo', '2007-09-29', '2015-07-03', 5534);
insert into atividade_extracurricular values (6322, 'Enzo', '2002-12-12', '2018-03-24', 5242);
insert into atividade_extracurricular values (6323, 'Arthur', '2002-01-12', '2020-08-25', 2527);
insert into atividade_extracurricular values (6324, 'Samuel', '2001-03-24', '2008-05-10', 2251);
insert into atividade_extracurricular values (6325, 'Levi', '2010-01-10', '2020-09-17', 1257);
insert into atividade_extracurricular values (6326, 'Samuel', '2009-06-08', '2018-08-15', 5501);
insert into atividade_extracurricular values (6327, 'Emanuel', '2000-05-11', '2018-02-03', 2591);
insert into atividade_extracurricular values (6328, 'Lucca', '2013-10-11', '2014-05-24', 347);
insert into atividade_extracurricular values (6329, 'Anthony', '2008-02-18', '2014-07-30', 7425);
insert into atividade_extracurricular values (6330, 'Gabriel', '2007-08-13', '2018-01-24', 3367);
insert into atividade_extracurricular values (6331, 'Antônio', '2005-10-06', '2012-04-21', 3398);
insert into atividade_extracurricular values (6332, 'Lucca', '2016-12-11', '2019-11-28', 2485);
insert into atividade_extracurricular values (6333, 'Rodrigo', '2001-11-19', '2016-11-06', 1622);
insert into atividade_extracurricular values (6334, 'Mathias', '2017-12-27', '2018-07-02', 1711);
insert into atividade_extracurricular values (6335, 'Gael', '2013-04-24', '2019-12-13', 2946);
insert into atividade_extracurricular values (6336, 'Davi', '2000-05-18', '2005-03-01', 5127);
insert into atividade_extracurricular values (6337, 'João', '2006-11-28', '2012-10-16', 5182);
insert into atividade_extracurricular values (6338, 'Miguel', '2006-01-26', '2015-06-03', 940);
insert into atividade_extracurricular values (6339, 'Arthur', '2005-05-09', '2009-04-28', 7985);
insert into atividade_extracurricular values (6340, 'Gustavo', '2003-10-05', '2019-11-30', 9628);
insert into atividade_extracurricular values (6341, 'Matheus', '2008-03-21', '2013-12-10', 7399);
insert into atividade_extracurricular values (6342, 'Arthur', '2001-04-18', '2008-05-21', 9478);
insert into atividade_extracurricular values (6343, 'Pedro', '2011-10-25', '2020-12-01', 5161);
insert into atividade_extracurricular values (6344, 'Henrique', '2012-05-05', '2019-11-10', 940);
insert into atividade_extracurricular values (6345, 'Mathias', '2014-02-14', '2020-12-24', 9739);
insert into atividade_extracurricular values (6346, 'Murilo', '2003-12-21', '2008-08-21', 6264);
insert into atividade_extracurricular values (6347, 'Lucca', '2000-09-15', '2015-12-07', 9514);
insert into atividade_extracurricular values (6348, 'Hugo', '2002-07-27', '2008-06-28', 1247);
insert into atividade_extracurricular values (6349, 'Vitor', '2004-05-21', '2010-08-06', 1625);
insert into atividade_extracurricular values (6350, 'Joaquim', '2001-06-03', '2012-04-19', 1425);
insert into atividade_extracurricular values (6351, 'Lucca', '2000-03-25', '2003-03-30', 4395);
insert into atividade_extracurricular values (6352, 'Valentim', '2009-07-27', '2011-09-18', 6922);
insert into atividade_extracurricular values (6353, 'Murilo', '2007-07-06', '2015-03-29', 5139);
insert into atividade_extracurricular values (6354, 'Luiz', '2005-01-23', '2014-07-23', 1646);
insert into atividade_extracurricular values (6355, 'Pedro', '2010-11-16', '2012-12-09', 2103);
insert into atividade_extracurricular values (6356, 'Bryan', '2003-11-19', '2012-03-09', 7383);
insert into atividade_extracurricular values (6357, 'Breno', '2005-12-03', '2015-05-04', 6799);
insert into atividade_extracurricular values (6358, 'Yago', '2015-06-12', '2020-02-21', 8737);
insert into atividade_extracurricular values (6359, 'Rodrigo', '2003-06-28', '2012-05-16', 2603);
insert into atividade_extracurricular values (6360, 'Bryan', '2006-08-18', '2019-09-06', 7106);
insert into atividade_extracurricular values (6361, 'Lucas', '2005-06-26', '2014-05-10', 5214);
insert into atividade_extracurricular values (6362, 'Raul', '2001-05-21', '2010-03-05', 529);
insert into atividade_extracurricular values (6363, 'Lucas', '2008-12-29', '2015-10-23', 4448);
insert into atividade_extracurricular values (6364, 'Miguel', '2006-03-07', '2007-10-12', 1674);
insert into atividade_extracurricular values (6365, 'João', '2003-05-18', '2008-04-24', 8771);
insert into atividade_extracurricular values (6366, 'Murilo', '2014-05-20', '2016-07-12', 5423);
insert into atividade_extracurricular values (6367, 'Ícaro', '2001-02-01', '2020-02-20', 5347);
insert into atividade_extracurricular values (6368, 'Thomas', '2003-04-20', '2017-11-25', 7104);
insert into atividade_extracurricular values (6369, 'Miguel', '2008-11-04', '2017-01-28', 8911);
insert into atividade_extracurricular values (6370, 'Lucca', '2003-05-15', '2007-05-29', 5843);
insert into atividade_extracurricular values (6371, 'Samuel', '2004-03-08', '2014-11-10', 5884);
insert into atividade_extracurricular values (6372, 'Noah', '2013-04-22', '2017-02-08', 3863);
insert into atividade_extracurricular values (6373, 'Cauã', '2009-04-11', '2013-03-01', 9606);
insert into atividade_extracurricular values (6374, 'Raul', '2001-10-06', '2010-05-25', 2658);
insert into atividade_extracurricular values (6375, 'Davi', '2003-09-22', '2007-08-27', 5378);
insert into atividade_extracurricular values (6376, 'Pedro', '2009-06-28', '2013-06-22', 7818);
insert into atividade_extracurricular values (6377, 'Lucas', '2007-03-18', '2013-05-17', 3848);
insert into atividade_extracurricular values (6378, 'Bernardo', '2005-12-22', '2006-11-21', 4285);
insert into atividade_extracurricular values (6379, 'Heitor', '2011-02-08', '2020-01-23', 2771);
insert into atividade_extracurricular values (6380, 'Otávio', '2002-03-03', '2016-07-12', 1348);
insert into atividade_extracurricular values (6381, 'Otávio', '2006-02-25', '2017-12-11', 2491);
insert into atividade_extracurricular values (6382, 'Daniel', '2001-11-28', '2014-06-07', 410);
insert into atividade_extracurricular values (6383, 'Miguel', '2006-12-17', '2016-05-10', 1276);
insert into atividade_extracurricular values (6384, 'Vitor', '2003-09-01', '2004-10-28', 2382);
insert into atividade_extracurricular values (6385, 'Pietro', '2013-07-10', '2017-12-28', 9521);
insert into atividade_extracurricular values (6386, 'Kauê', '2005-03-12', '2011-12-14', 564);
insert into atividade_extracurricular values (6387, 'Levi', '2012-05-28', '2019-04-16', 8942);
insert into atividade_extracurricular values (6388, 'Luan', '2002-07-27', '2015-08-30', 213);
insert into atividade_extracurricular values (6389, 'João', '2011-11-15', '2013-10-17', 7856);
insert into atividade_extracurricular values (6390, 'Yuri', '2014-04-14', '2020-09-19', 6346);
insert into atividade_extracurricular values (6391, 'Rafael', '2008-07-15', '2011-10-28', 7761);
insert into atividade_extracurricular values (6392, 'Pedro', '2000-01-22', '2012-03-30', 3250);
insert into atividade_extracurricular values (6393, 'Henrique', '2001-07-21', '2015-04-10', 1263);
insert into atividade_extracurricular values (6394, 'João', '2015-11-18', '2018-08-17', 1786);
insert into atividade_extracurricular values (6395, 'Gabriel', '2000-11-07', '2014-02-27', 4809);
insert into atividade_extracurricular values (6396, 'Oliver', '2001-04-03', '2018-09-23', 239);
insert into atividade_extracurricular values (6397, 'Davi', '2004-12-03', '2006-07-12', 7954);
insert into atividade_extracurricular values (6398, 'Henrique', '2012-06-14', '2015-02-15', 9774);
insert into atividade_extracurricular values (6399, 'Leonardo', '2001-05-26', '2011-11-13', 3584);
insert into atividade_extracurricular values (6400, 'Caleb', '2003-10-09', '2020-09-01', 3150);
insert into atividade_extracurricular values (6401, 'Davi', '2014-05-16', '2016-04-11', 5167);
insert into atividade_extracurricular values (6402, 'Samuel', '2001-10-22', '2004-08-01', 735);
insert into atividade_extracurricular values (6403, 'Ryan', '2008-12-28', '2016-11-12', 3679);
insert into atividade_extracurricular values (6404, 'Vitor', '2011-12-29', '2014-07-26', 4955);
insert into atividade_extracurricular values (6405, 'Samuel', '2004-10-12', '2012-06-14', 5504);
insert into atividade_extracurricular values (6406, 'Théo', '2011-06-05', '2014-10-26', 2311);
insert into atividade_extracurricular values (6407, 'Noah', '2007-12-28', '2017-04-14', 4068);
insert into atividade_extracurricular values (6408, 'Antônio', '2007-04-11', '2011-11-23', 4395);
insert into atividade_extracurricular values (6409, 'Lucas', '2004-05-28', '2013-02-22', 8008);
insert into atividade_extracurricular values (6410, 'João', '2008-01-18', '2014-02-17', 5880);
insert into atividade_extracurricular values (6411, 'Bruno', '2005-07-08', '2007-12-14', 858);
insert into atividade_extracurricular values (6412, 'Matteo', '2006-08-29', '2013-08-17', 410);
insert into atividade_extracurricular values (6413, 'Henrique', '2014-05-01', '2019-06-07', 6942);
insert into atividade_extracurricular values (6414, 'Breno', '2005-10-13', '2019-03-05', 8336);
insert into atividade_extracurricular values (6415, 'Breno', '2008-05-18', '2020-09-17', 325);
insert into atividade_extracurricular values (6416, 'Lucas', '2006-05-02', '2016-05-22', 109);
insert into atividade_extracurricular values (6417, 'Rodrigo', '2001-01-03', '2001-01-11', 2623);
insert into atividade_extracurricular values (6418, 'Matteo', '2002-02-20', '2020-01-15', 6963);
insert into atividade_extracurricular values (6419, 'Miguel', '2009-08-28', '2016-11-26', 2261);
insert into atividade_extracurricular values (6420, 'Luiz', '2001-01-18', '2007-05-27', 7261);
insert into atividade_extracurricular values (6421, 'Derick', '2008-05-23', '2014-10-08', 6623);
insert into atividade_extracurricular values (6422, 'Murilo', '2000-09-01', '2004-09-15', 3371);
insert into atividade_extracurricular values (6423, 'Yan', '2017-02-24', '2018-01-16', 2919);
insert into atividade_extracurricular values (6424, 'Yago', '2003-07-26', '2012-06-07', 9634);
insert into atividade_extracurricular values (6425, 'Kauê', '2007-04-13', '2018-06-17', 4250);
insert into atividade_extracurricular values (6426, 'Arthur', '2007-06-07', '2019-03-21', 5597);
insert into atividade_extracurricular values (6427, 'Benjamin', '2015-02-04', '2018-06-26', 4705);
insert into atividade_extracurricular values (6428, 'Arthur', '2006-03-22', '2015-06-27', 8978);
insert into atividade_extracurricular values (6429, 'Lucas', '2011-03-07', '2015-10-21', 1359);
insert into atividade_extracurricular values (6430, 'Martin', '2007-03-05', '2011-06-15', 2727);
insert into atividade_extracurricular values (6431, 'Luiz', '2003-11-05', '2018-02-26', 8512);
insert into atividade_extracurricular values (6432, 'Yan', '2003-02-22', '2018-05-01', 1746);
insert into atividade_extracurricular values (6433, 'Arthur', '2018-02-04', '2018-10-15', 3439);
insert into atividade_extracurricular values (6434, 'Tomás', '2003-08-25', '2016-06-15', 4944);
insert into atividade_extracurricular values (6435, 'Enzo', '2006-08-04', '2012-12-08', 9757);
insert into atividade_extracurricular values (6436, 'Thomas', '2006-02-22', '2016-01-18', 2290);
insert into atividade_extracurricular values (6437, 'Miguel', '2014-09-03', '2016-08-09', 8097);
insert into atividade_extracurricular values (6438, 'Yuri', '2011-11-01', '2017-03-07', 3067);
insert into atividade_extracurricular values (6439, 'Eduardo', '2012-12-24', '2017-07-31', 6739);
insert into atividade_extracurricular values (6440, 'Guilherme', '2006-07-14', '2016-09-04', 5905);
insert into atividade_extracurricular values (6441, 'Theodoro', '2018-08-14', '2020-07-01', 3566);
insert into atividade_extracurricular values (6442, 'Henrique', '2011-07-25', '2018-05-23', 1892);
insert into atividade_extracurricular values (6443, 'João', '2000-06-27', '2015-07-19', 5759);
insert into atividade_extracurricular values (6444, 'Theodoro', '2000-09-03', '2008-05-31', 2197);
insert into atividade_extracurricular values (6445, 'Enrico', '2007-11-14', '2012-08-05', 5551);
insert into atividade_extracurricular values (6446, 'Felipe', '2010-12-06', '2013-05-07', 4873);
insert into atividade_extracurricular values (6447, 'Ryan', '2012-01-30', '2017-02-04', 3009);
insert into atividade_extracurricular values (6448, 'Murilo', '2009-08-09', '2014-02-21', 5339);
insert into atividade_extracurricular values (6449, 'Otávio', '2010-08-20', '2018-08-22', 8188);
insert into atividade_extracurricular values (6450, 'Breno', '2000-01-07', '2020-05-01', 207);
insert into atividade_extracurricular values (6451, 'Nathan', '2011-05-10', '2019-05-29', 3012);
insert into atividade_extracurricular values (6452, 'Miguel', '2014-08-25', '2019-05-13', 6751);
insert into atividade_extracurricular values (6453, 'Rafael', '2000-05-20', '2011-03-25', 3713);
insert into atividade_extracurricular values (6454, 'Pedro', '2011-05-07', '2019-12-08', 6704);
insert into atividade_extracurricular values (6455, 'Gabriel', '2003-09-07', '2020-01-20', 8132);
insert into atividade_extracurricular values (6456, 'Thiago', '2004-04-13', '2006-05-04', 2599);
insert into atividade_extracurricular values (6457, 'Raul', '2004-07-27', '2008-06-27', 2347);
insert into atividade_extracurricular values (6458, 'Lucas', '2012-02-15', '2015-08-10', 5732);
insert into atividade_extracurricular values (6459, 'Ryan', '2008-12-21', '2019-07-12', 320);
insert into atividade_extracurricular values (6460, 'Pedro', '2006-07-26', '2007-01-18', 5338);
insert into atividade_extracurricular values (6461, 'Pedro', '2018-05-29', '2020-09-25', 6523);
insert into atividade_extracurricular values (6462, 'Vinícius', '2000-01-28', '2019-09-13', 5590);
insert into atividade_extracurricular values (6463, 'Miguel', '2001-02-10', '2019-03-05', 9365);
insert into atividade_extracurricular values (6464, 'Ravi', '2012-06-11', '2013-05-16', 2270);
insert into atividade_extracurricular values (6465, 'Davi', '2015-08-01', '2017-02-23', 6060);
insert into atividade_extracurricular values (6466, 'Bernardo', '2003-10-10', '2018-08-29', 4890);
insert into atividade_extracurricular values (6467, 'Otto', '2007-01-06', '2012-03-10', 3247);
insert into atividade_extracurricular values (6468, 'Felipe', '2005-01-18', '2014-07-28', 944);
insert into atividade_extracurricular values (6469, 'Levi', '2000-08-23', '2011-09-21', 9900);
insert into atividade_extracurricular values (6470, 'José', '2009-07-11', '2014-03-13', 1277);
insert into atividade_extracurricular values (6471, 'Lucca', '2006-03-25', '2008-01-15', 7519);
insert into atividade_extracurricular values (6472, 'Thomas', '2009-08-04', '2017-03-28', 4702);
insert into atividade_extracurricular values (6473, 'Davi', '2002-09-20', '2016-02-20', 942);
insert into atividade_extracurricular values (6474, 'João', '2003-12-27', '2010-08-15', 2687);
insert into atividade_extracurricular values (6475, 'Davi', '2004-10-21', '2009-07-30', 9859);
insert into atividade_extracurricular values (6476, 'Gustavo', '2007-06-13', '2013-08-01', 904);
insert into atividade_extracurricular values (6477, 'Valentim', '2004-06-14', '2020-06-16', 4024);
insert into atividade_extracurricular values (6478, 'Lucas', '2004-10-15', '2016-03-23', 8769);
insert into atividade_extracurricular values (6479, 'Miguel', '2017-09-06', '2019-12-30', 8118);
insert into atividade_extracurricular values (6480, 'Luan', '2007-04-29', '2014-07-12', 8991);
insert into atividade_extracurricular values (6481, 'Lucca', '2001-07-08', '2013-03-14', 1026);
insert into atividade_extracurricular values (6482, 'João', '2001-05-23', '2018-07-26', 2735);
insert into atividade_extracurricular values (6483, 'Arthur', '2010-03-02', '2018-09-01', 7092);
insert into atividade_extracurricular values (6484, 'Lucca', '2006-03-16', '2020-11-07', 3061);
insert into atividade_extracurricular values (6485, 'Lucas', '2008-03-08', '2017-05-05', 8791);
insert into atividade_extracurricular values (6486, 'Noah', '2001-01-09', '2009-06-26', 2277);
insert into atividade_extracurricular values (6487, 'Arthur', '2002-05-05', '2011-01-04', 7581);
insert into atividade_extracurricular values (6488, 'Davi', '2007-09-02', '2009-01-27', 468);
insert into atividade_extracurricular values (6489, 'Bruno', '2004-08-16', '2014-11-16', 9848);
insert into atividade_extracurricular values (6490, 'Cauã', '2002-02-07', '2009-12-10', 513);
insert into atividade_extracurricular values (6491, 'Daniel', '2001-03-02', '2015-09-14', 8078);
insert into atividade_extracurricular values (6492, 'Hugo', '2000-09-04', '2015-07-05', 8536);
insert into atividade_extracurricular values (6493, 'Henrique', '2002-05-10', '2007-01-21', 6767);
insert into atividade_extracurricular values (6494, 'João', '2003-03-24', '2012-02-06', 3101);
insert into atividade_extracurricular values (6495, 'Hugo', '2013-10-28', '2014-04-21', 7305);
insert into atividade_extracurricular values (6496, 'Erick', '2002-08-30', '2002-09-20', 2289);
insert into atividade_extracurricular values (6497, 'Pedro', '2004-01-14', '2006-05-08', 7498);
insert into atividade_extracurricular values (6498, 'Henrique', '2004-04-05', '2010-12-10', 9474);
insert into atividade_extracurricular values (6499, 'Caleb', '2014-12-22', '2019-06-10', 5789);
insert into atividade_extracurricular values (6500, 'Lucas', '2007-06-17', '2018-11-20', 4617);
insert into atividade_extracurricular values (6501, 'Samuel', '2004-07-16', '2005-12-25', 2425);
insert into atividade_extracurricular values (6502, 'Vicente', '2009-11-04', '2010-03-28', 8833);
insert into atividade_extracurricular values (6503, 'Henry', '2004-09-25', '2013-11-14', 3948);
insert into atividade_extracurricular values (6504, 'Luan', '2013-02-16', '2013-02-26', 780);
insert into atividade_extracurricular values (6505, 'Matteo', '2003-05-19', '2020-09-11', 1854);
insert into atividade_extracurricular values (6506, 'Pedro', '2007-02-16', '2008-06-05', 7158);
insert into atividade_extracurricular values (6507, 'Otávio', '2008-02-04', '2012-06-16', 204);
insert into atividade_extracurricular values (6508, 'Ícaro', '2002-07-24', '2004-04-12', 4019);
insert into atividade_extracurricular values (6509, 'Otávio', '2007-02-07', '2018-08-25', 9112);
insert into atividade_extracurricular values (6510, 'Isaac', '2008-03-07', '2011-03-01', 3008);
insert into atividade_extracurricular values (6511, 'Miguel', '2005-06-08', '2014-07-29', 9771);
insert into atividade_extracurricular values (6512, 'Pedro', '2009-12-01', '2015-05-23', 6823);
insert into atividade_extracurricular values (6513, 'Gabriel', '2007-04-14', '2009-05-11', 7721);
insert into atividade_extracurricular values (6514, 'Henrique', '2012-07-14', '2014-12-19', 6702);
insert into atividade_extracurricular values (6515, 'Otávio', '2001-03-04', '2007-04-16', 1472);
insert into atividade_extracurricular values (6516, 'Heitor', '2004-11-07', '2011-04-26', 9373);
insert into atividade_extracurricular values (6517, 'Davi', '2004-01-11', '2013-11-30', 1549);
insert into atividade_extracurricular values (6518, 'Nicolas', '2002-08-28', '2013-03-04', 2936);
insert into atividade_extracurricular values (6519, 'Emanuel', '2000-04-13', '2001-11-30', 1666);
insert into atividade_extracurricular values (6520, 'Miguel', '2000-11-13', '2008-08-28', 7835);
insert into atividade_extracurricular values (6521, 'Nathan', '2004-09-17', '2014-12-11', 996);
insert into atividade_extracurricular values (6522, 'Arthur', '2009-03-27', '2011-09-20', 3831);
insert into atividade_extracurricular values (6523, 'Samuel', '2010-03-24', '2011-04-03', 3446);
insert into atividade_extracurricular values (6524, 'Arthur', '2001-08-21', '2016-11-26', 5885);
insert into atividade_extracurricular values (6525, 'Yuri', '2001-06-23', '2016-09-03', 4337);
insert into atividade_extracurricular values (6526, 'João', '2002-02-25', '2010-10-21', 971);
insert into atividade_extracurricular values (6527, 'Benjamin', '2012-07-07', '2012-07-22', 5353);
insert into atividade_extracurricular values (6528, 'Miguel', '2004-12-20', '2020-07-10', 7422);
insert into atividade_extracurricular values (6529, 'Yago', '2004-11-18', '2016-10-28', 2619);
insert into atividade_extracurricular values (6530, 'Ryan', '2013-12-11', '2016-03-06', 7497);
insert into atividade_extracurricular values (6531, 'Henrique', '2009-11-16', '2016-02-06', 4387);
insert into atividade_extracurricular values (6532, 'Henry', '2010-09-22', '2018-07-24', 8211);
insert into atividade_extracurricular values (6533, 'Henry', '2002-11-24', '2017-02-14', 5343);
insert into atividade_extracurricular values (6534, 'Isaac', '2019-12-18', '2020-04-26', 8830);
insert into atividade_extracurricular values (6535, 'Arthur', '2006-07-22', '2014-08-30', 1606);
insert into atividade_extracurricular values (6536, 'Erick', '2002-10-17', '2006-02-11', 8603);
insert into atividade_extracurricular values (6537, 'Arthur', '2008-08-24', '2019-04-02', 1324);
insert into atividade_extracurricular values (6538, 'Miguel', '2004-04-10', '2018-05-19', 7595);
insert into atividade_extracurricular values (6539, 'Miguel', '2001-09-08', '2012-05-02', 7515);
insert into atividade_extracurricular values (6540, 'Thomas', '2001-11-09', '2006-05-28', 8861);
insert into atividade_extracurricular values (6541, 'Ravi', '2015-12-08', '2019-04-09', 3634);
insert into atividade_extracurricular values (6542, 'Tomás', '2001-09-25', '2013-04-18', 6425);
insert into atividade_extracurricular values (6543, 'Joaquim', '2004-04-12', '2010-01-13', 4290);
insert into atividade_extracurricular values (6544, 'Théo', '2000-03-18', '2018-04-12', 8134);
insert into atividade_extracurricular values (6545, 'Enzo', '2005-06-13', '2014-01-16', 1700);
insert into atividade_extracurricular values (6546, 'Matheus', '2010-06-09', '2014-06-10', 5569);
insert into atividade_extracurricular values (6547, 'Luiz', '2007-04-09', '2013-08-03', 8274);
insert into atividade_extracurricular values (6548, 'Gabriel', '2000-02-05', '2002-10-25', 2317);
insert into atividade_extracurricular values (6549, 'Luiz', '2014-07-08', '2016-09-20', 9293);
insert into atividade_extracurricular values (6550, 'Valentim', '2005-05-18', '2017-04-07', 3455);
insert into atividade_extracurricular values (6551, 'Lucas', '2008-05-17', '2020-09-24', 5649);
insert into atividade_extracurricular values (6552, 'Samuel', '2018-02-22', '2019-03-13', 7779);
insert into atividade_extracurricular values (6553, 'Yago', '2007-04-15', '2009-03-18', 2672);
insert into atividade_extracurricular values (6554, 'Bruno', '2006-01-02', '2008-06-23', 1551);
insert into atividade_extracurricular values (6555, 'Davi', '2013-04-16', '2013-11-27', 3381);
insert into atividade_extracurricular values (6556, 'Guilherme', '2003-01-29', '2018-11-30', 4429);
insert into atividade_extracurricular values (6557, 'Gabriel', '2010-08-05', '2014-09-27', 200);
insert into atividade_extracurricular values (6558, 'João', '2000-08-12', '2011-07-23', 5725);
insert into atividade_extracurricular values (6559, 'João', '2018-04-06', '2019-11-01', 9784);
insert into atividade_extracurricular values (6560, 'Murilo', '2001-01-18', '2005-10-22', 8878);
insert into atividade_extracurricular values (6561, 'Henrique', '2007-06-02', '2008-12-06', 834);
insert into atividade_extracurricular values (6562, 'Caio', '2009-05-25', '2011-03-02', 5193);
insert into atividade_extracurricular values (6563, 'Miguel', '2001-01-12', '2012-07-31', 5717);
insert into atividade_extracurricular values (6564, 'Yago', '2010-11-29', '2017-04-03', 6507);
insert into atividade_extracurricular values (6565, 'Gabriel', '2020-07-26', '2020-09-20', 4771);
insert into atividade_extracurricular values (6566, 'Vitor', '2014-09-23', '2015-02-08', 1963);
insert into atividade_extracurricular values (6567, 'Pedro', '2004-11-10', '2011-01-28', 4485);
insert into atividade_extracurricular values (6568, 'Tomás', '2004-04-10', '2019-03-04', 7118);
insert into atividade_extracurricular values (6569, 'Levi', '2003-10-15', '2004-01-01', 9279);
insert into atividade_extracurricular values (6570, 'Luan', '2006-05-30', '2018-01-16', 802);
insert into atividade_extracurricular values (6571, 'Lucas', '2006-04-10', '2020-07-23', 682);
insert into atividade_extracurricular values (6572, 'Guilherme', '2010-09-05', '2013-01-19', 5108);
insert into atividade_extracurricular values (6573, 'João', '2008-08-20', '2008-12-17', 8104);
insert into atividade_extracurricular values (6574, 'João', '2007-01-22', '2014-12-31', 9663);
insert into atividade_extracurricular values (6575, 'Isaac', '2003-05-29', '2018-07-02', 1533);
insert into atividade_extracurricular values (6576, 'Arthur', '2006-07-01', '2012-03-10', 9440);
insert into atividade_extracurricular values (6577, 'Yago', '2011-05-04', '2013-03-05', 8753);
insert into atividade_extracurricular values (6578, 'Caio', '2002-11-13', '2018-12-16', 7945);
insert into atividade_extracurricular values (6579, 'Gustavo', '2006-11-07', '2013-01-06', 2014);
insert into atividade_extracurricular values (6580, 'Otávio', '2009-06-26', '2018-04-06', 2895);
insert into atividade_extracurricular values (6581, 'Valentim', '2002-06-02', '2020-05-18', 9687);
insert into atividade_extracurricular values (6582, 'Luiz', '2002-05-12', '2013-01-13', 8770);
insert into atividade_extracurricular values (6583, 'João', '2002-03-26', '2017-05-06', 6883);
insert into atividade_extracurricular values (6584, 'Lucas', '2007-05-10', '2015-09-18', 2478);
insert into atividade_extracurricular values (6585, 'Vitor', '2012-12-21', '2019-01-15', 9079);
insert into atividade_extracurricular values (6586, 'Daniel', '2008-01-28', '2010-10-11', 601);
insert into atividade_extracurricular values (6587, 'Davi', '2003-01-01', '2020-04-15', 7488);
insert into atividade_extracurricular values (6588, 'Nicolas', '2010-05-15', '2018-04-14', 779);
insert into atividade_extracurricular values (6589, 'Henrique', '2006-06-02', '2015-12-03', 5150);
insert into atividade_extracurricular values (6590, 'Rafael', '2007-11-23', '2013-06-18', 7969);
insert into atividade_extracurricular values (6591, 'Arthur', '2004-11-23', '2006-08-15', 3796);
insert into atividade_extracurricular values (6592, 'Nicolas', '2002-07-16', '2018-06-24', 6677);
insert into atividade_extracurricular values (6593, 'Matheus', '2002-05-29', '2011-05-30', 116);
insert into atividade_extracurricular values (6594, 'Heitor', '2020-09-12', '2020-10-02', 3225);
insert into atividade_extracurricular values (6595, 'Felipe', '2004-02-07', '2009-11-29', 8540);
insert into atividade_extracurricular values (6596, 'Davi', '2019-09-20', '2019-12-07', 1596);
insert into atividade_extracurricular values (6597, 'Lucas', '2005-01-29', '2016-01-06', 7840);
insert into atividade_extracurricular values (6598, 'Nathan', '2004-11-17', '2018-01-21', 3130);
insert into atividade_extracurricular values (6599, 'Miguel', '2005-11-09', '2009-02-28', 7802);
insert into atividade_extracurricular values (6600, 'Lucas', '2007-04-30', '2015-10-05', 4918);
insert into atividade_extracurricular values (6601, 'Yan', '2014-04-30', '2020-06-15', 2770);
insert into atividade_extracurricular values (6602, 'Luiz', '2013-05-01', '2017-04-07', 7148);
insert into atividade_extracurricular values (6603, 'Gustavo', '2012-02-02', '2018-06-05', 345);
insert into atividade_extracurricular values (6604, 'Cauã', '2005-04-02', '2013-05-15', 7463);
insert into atividade_extracurricular values (6605, 'Miguel', '2003-07-17', '2017-01-27', 8194);
insert into atividade_extracurricular values (6606, 'Vicente', '2004-08-21', '2014-12-18', 7017);
insert into atividade_extracurricular values (6607, 'Leonardo', '2010-04-17', '2020-08-26', 3661);
insert into atividade_extracurricular values (6608, 'Enzo', '2004-05-10', '2006-09-02', 3848);
insert into atividade_extracurricular values (6609, 'Lucas', '2000-02-06', '2014-04-05', 6464);
insert into atividade_extracurricular values (6610, 'Bruno', '2014-07-06', '2017-06-16', 6324);
insert into atividade_extracurricular values (6611, 'Miguel', '2002-10-12', '2016-06-05', 3904);
insert into atividade_extracurricular values (6612, 'Augusto', '2002-01-24', '2018-07-17', 3417);
insert into atividade_extracurricular values (6613, 'Mathias', '2015-12-25', '2018-11-30', 5514);
